id,traceId,traceName,type,name,startTime,endTime,completionStartTime,environment,version,userId,sessionId,level,statusMessage,promptName,promptId,promptVersion,modelId,providedModelName,modelParameters,usageDetails,costDetails,totalCost,input,output,metadata,latencyMs,timeToFirstTokenMs,tags,release,parentObservationId,comments,manual_evaluation
035ebaa72b013636,3b562cb08b687d2512ba29335d445269,,CHAIN,ChatPromptTemplate,12:04.9,12:04.9,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": ""Finally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!""}","{""messages"": [{""content"": ""\nGenerate a customer support response draft.\n\nRules:\n1. Keep the response concise (maximum 1-2 lines).\n2. If the customer expresses frustration, inconvenience, dissatisfaction, a complaint, or a problem:\n   - Start with a brief apology/regret statement.\n   - Acknowledge the issue and mention that it will be addressed.\n3. If the customer message is neutral (question, inquiry, information request):\n   - Thank the customer for contacting us.\n   - Provide a brief helpful response.\n   - End with a polite note such as \""Thank you for reaching out.\""\n4. If the customer message is positive (appreciation, praise, satisfaction):\n   - Thank the customer for their feedback/support.\n   - Respond positively and professionally.\n5. Do not use bullet points.\n6. Do not exceed 2 sentences.\n\nTicket:\nFinally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!\n\nThe output should be formatted as a JSON instance that conforms to the JSON schema below.\n\nAs an example, for the schema {\""properties\"": {\""foo\"": {\""title\"": \""Foo\"", \""description\"": \""a list of strings\"", \""type\"": \""array\"", \""items\"": {\""type\"": \""string\""}}}, \""required\"": [\""foo\""]}\nthe object {\""foo\"": [\""bar\"", \""baz\""]} is a well-formatted instance of the schema. The object {\""properties\"": {\""foo\"": [\""bar\"", \""baz\""]}} is not well-formatted.\n\nHere is the output schema:\n```\n{\""properties\"": {\""response_draft\"": {\""description\"": \""Professional customer support response\"", \""title\"": \""Response Draft\"", \""type\"": \""string\""}}, \""required\"": [\""response_draft\""]}\n```\n"", ""additional_kwargs"": {}, ""response_metadata"": {}, ""type"": ""human"", ""name"": null, ""id"": null}]}","{""tags"":""[\""seq:step:1\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1,,[],,315feb1f4a71a1fb,[],
38b3c19c51b2018a,3b562cb08b687d2512ba29335d445269,,GENERATION,ChatGroq,12:04.9,12:06.1,,default,,,,DEFAULT,,,,,,qwen/qwen3-32b,{},"{""input"":""268"",""output"":""19"",""total"":""581"",""output_reasoning"":""294""}",{},0,"[{""role"": ""user"", ""content"": ""\nChoose the correct routing queue.\n\nQueues:\n- Billing Support\n- Technical Support\n- Accounts Team\n- Product Team\n- Logistics Team\n- Customer Support\n\nTicket:\nFinally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!\n\nThe output should be formatted as a JSON instance that conforms to the JSON schema below.\n\nAs an example, for the schema {\""properties\"": {\""foo\"": {\""title\"": \""Foo\"", \""description\"": \""a list of strings\"", \""type\"": \""array\"", \""items\"": {\""type\"": \""string\""}}}, \""required\"": [\""foo\""]}\nthe object {\""foo\"": [\""bar\"", \""baz\""]} is a well-formatted instance of the schema. The object {\""properties\"": {\""foo\"": [\""bar\"", \""baz\""]}} is not well-formatted.\n\nHere is the output schema:\n```\n{\""properties\"": {\""routing_queue\"": {\""description\"": \""Support queue responsible for handling ticket\"", \""title\"": \""Routing Queue\"", \""type\"": \""string\""}}, \""required\"": [\""routing_queue\""]}\n```\n""}]","{""role"": ""assistant"", ""content"": ""```json\n{\n  \""routing_queue\"": \""Product Team\""\n}\n```""}","{""ls_integration"":""langchain_chat_model"",""ls_temperature"":""0.7"",""ls_model_type"":""chat"",""ls_model_name"":""qwen/qwen3-32b"",""ls_provider"":""groq"",""tags"":""[\""seq:step:2\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1249,,[],,0e006d18c7d8c0e4,[],
90345ddddb4cabc6,3b562cb08b687d2512ba29335d445269,,CHAIN,ChatPromptTemplate,12:04.9,12:04.9,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": ""Finally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!""}","{""messages"": [{""content"": ""\nChoose the correct routing queue.\n\nQueues:\n- Billing Support\n- Technical Support\n- Accounts Team\n- Product Team\n- Logistics Team\n- Customer Support\n\nTicket:\nFinally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!\n\nThe output should be formatted as a JSON instance that conforms to the JSON schema below.\n\nAs an example, for the schema {\""properties\"": {\""foo\"": {\""title\"": \""Foo\"", \""description\"": \""a list of strings\"", \""type\"": \""array\"", \""items\"": {\""type\"": \""string\""}}}, \""required\"": [\""foo\""]}\nthe object {\""foo\"": [\""bar\"", \""baz\""]} is a well-formatted instance of the schema. The object {\""properties\"": {\""foo\"": [\""bar\"", \""baz\""]}} is not well-formatted.\n\nHere is the output schema:\n```\n{\""properties\"": {\""routing_queue\"": {\""description\"": \""Support queue responsible for handling ticket\"", \""title\"": \""Routing Queue\"", \""type\"": \""string\""}}, \""required\"": [\""routing_queue\""]}\n```\n"", ""additional_kwargs"": {}, ""response_metadata"": {}, ""type"": ""human"", ""name"": null, ""id"": null}]}","{""tags"":""[\""seq:step:1\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",0,,[],,0e006d18c7d8c0e4,[],
0e006d18c7d8c0e4,3b562cb08b687d2512ba29335d445269,,CHAIN,RunnableSequence,12:04.9,12:06.1,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": ""Finally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!""}",Product Team,"{""tags"":""[\""map:key:routing_queue\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1256,,[],,0139caeadd3df469,[],
9636af4aa4bc0955,3b562cb08b687d2512ba29335d445269,,GENERATION,ChatGroq,12:04.9,12:06.1,,default,,,,DEFAULT,,,,,,qwen/qwen3-32b,{},"{""input"":""252"",""output"":""17"",""total"":""567"",""output_reasoning"":""298""}",{},0,"[{""role"": ""user"", ""content"": ""\nDetermine ticket priority.\n\nLabels:\n- Low\n- Medium\n- High\n- Critical\n\nTicket:\nFinally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!\n\nThe output should be formatted as a JSON instance that conforms to the JSON schema below.\n\nAs an example, for the schema {\""properties\"": {\""foo\"": {\""title\"": \""Foo\"", \""description\"": \""a list of strings\"", \""type\"": \""array\"", \""items\"": {\""type\"": \""string\""}}}, \""required\"": [\""foo\""]}\nthe object {\""foo\"": [\""bar\"", \""baz\""]} is a well-formatted instance of the schema. The object {\""properties\"": {\""foo\"": [\""bar\"", \""baz\""]}} is not well-formatted.\n\nHere is the output schema:\n```\n{\""properties\"": {\""priority\"": {\""description\"": \""Low, Medium, High, Critical\"", \""title\"": \""Priority\"", \""type\"": \""string\""}}, \""required\"": [\""priority\""]}\n```\n""}]","{""role"": ""assistant"", ""content"": ""```json\n{\n  \""priority\"": \""Low\""\n}\n```""}","{""ls_integration"":""langchain_chat_model"",""ls_temperature"":""0.7"",""ls_model_type"":""chat"",""ls_model_name"":""qwen/qwen3-32b"",""ls_provider"":""groq"",""tags"":""[\""seq:step:2\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1263,,[],,815bec8d62ab20fb,[],
4b46a7a3cd5e9dad,3b562cb08b687d2512ba29335d445269,,CHAIN,ChatPromptTemplate,12:04.9,12:04.9,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": ""Finally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!""}","{""messages"": [{""content"": ""\nDetermine ticket priority.\n\nLabels:\n- Low\n- Medium\n- High\n- Critical\n\nTicket:\nFinally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!\n\nThe output should be formatted as a JSON instance that conforms to the JSON schema below.\n\nAs an example, for the schema {\""properties\"": {\""foo\"": {\""title\"": \""Foo\"", \""description\"": \""a list of strings\"", \""type\"": \""array\"", \""items\"": {\""type\"": \""string\""}}}, \""required\"": [\""foo\""]}\nthe object {\""foo\"": [\""bar\"", \""baz\""]} is a well-formatted instance of the schema. The object {\""properties\"": {\""foo\"": [\""bar\"", \""baz\""]}} is not well-formatted.\n\nHere is the output schema:\n```\n{\""properties\"": {\""priority\"": {\""description\"": \""Low, Medium, High, Critical\"", \""title\"": \""Priority\"", \""type\"": \""string\""}}, \""required\"": [\""priority\""]}\n```\n"", ""additional_kwargs"": {}, ""response_metadata"": {}, ""type"": ""human"", ""name"": null, ""id"": null}]}","{""tags"":""[\""seq:step:1\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1,,[],,815bec8d62ab20fb,[],
815bec8d62ab20fb,3b562cb08b687d2512ba29335d445269,,CHAIN,RunnableSequence,12:04.9,12:06.1,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": ""Finally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!""}",Low,"{""tags"":""[\""map:key:priority\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1268,,[],,0139caeadd3df469,[],
55f63d7c8b672369,3b562cb08b687d2512ba29335d445269,,GENERATION,ChatGroq,12:04.8,12:05.7,,default,,,,DEFAULT,,,,,,qwen/qwen3-32b,{},"{""input"":""280"",""output"":""11"",""total"":""497"",""output_reasoning"":""206""}",{},0,"[{""role"": ""user"", ""content"": ""\nClassify the ticket into ONE category.\n\nCategories:\n- Billing\n- Technical Support\n- Account Management\n- Product Issue\n- Delivery\n- Refund\n- General Inquiry\n\nTicket:\nFinally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!\n\nThe output should be formatted as a JSON instance that conforms to the JSON schema below.\n\nAs an example, for the schema {\""properties\"": {\""foo\"": {\""title\"": \""Foo\"", \""description\"": \""a list of strings\"", \""type\"": \""array\"", \""items\"": {\""type\"": \""string\""}}}, \""required\"": [\""foo\""]}\nthe object {\""foo\"": [\""bar\"", \""baz\""]} is a well-formatted instance of the schema. The object {\""properties\"": {\""foo\"": [\""bar\"", \""baz\""]}} is not well-formatted.\n\nHere is the output schema:\n```\n{\""properties\"": {\""category\"": {\""description\"": \""Billing, Technical Support, Account Management, Product Issue, Delivery, Refund, General Inquiry\"", \""title\"": \""Category\"", \""type\"": \""string\""}}, \""required\"": [\""category\""]}\n```\n""}]","{""role"": ""assistant"", ""content"": ""{\""category\"": \""General Inquiry\""}""}","{""ls_integration"":""langchain_chat_model"",""ls_temperature"":""0.7"",""ls_model_type"":""chat"",""ls_model_name"":""qwen/qwen3-32b"",""ls_provider"":""groq"",""tags"":""[\""seq:step:2\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",841,,[],,4b497510b5ead953,[],
9fc160737331a4aa,3b562cb08b687d2512ba29335d445269,,CHAIN,ChatPromptTemplate,12:04.8,12:04.8,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": ""Finally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!""}","{""messages"": [{""content"": ""\nClassify the ticket into ONE category.\n\nCategories:\n- Billing\n- Technical Support\n- Account Management\n- Product Issue\n- Delivery\n- Refund\n- General Inquiry\n\nTicket:\nFinally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!\n\nThe output should be formatted as a JSON instance that conforms to the JSON schema below.\n\nAs an example, for the schema {\""properties\"": {\""foo\"": {\""title\"": \""Foo\"", \""description\"": \""a list of strings\"", \""type\"": \""array\"", \""items\"": {\""type\"": \""string\""}}}, \""required\"": [\""foo\""]}\nthe object {\""foo\"": [\""bar\"", \""baz\""]} is a well-formatted instance of the schema. The object {\""properties\"": {\""foo\"": [\""bar\"", \""baz\""]}} is not well-formatted.\n\nHere is the output schema:\n```\n{\""properties\"": {\""category\"": {\""description\"": \""Billing, Technical Support, Account Management, Product Issue, Delivery, Refund, General Inquiry\"", \""title\"": \""Category\"", \""type\"": \""string\""}}, \""required\"": [\""category\""]}\n```\n"", ""additional_kwargs"": {}, ""response_metadata"": {}, ""type"": ""human"", ""name"": null, ""id"": null}]}","{""tags"":""[\""seq:step:1\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1,,[],,4b497510b5ead953,[],
4b497510b5ead953,3b562cb08b687d2512ba29335d445269,,CHAIN,RunnableSequence,12:04.8,12:05.7,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": ""Finally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!""}",General Inquiry,"{""tags"":""[\""map:key:category\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",845,,[],,0139caeadd3df469,[],
0139caeadd3df469,3b562cb08b687d2512ba29335d445269,,CHAIN,"RunnableParallel<category,priority,routing_queue,response_draft>",12:04.8,12:06.2,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""ticket_text"": ""Finally got my hands on this beauty. Worth it! Wasn't really expecting a dslr like picture but the quality of image didn't disappoint. \nThe lens effects are beautiful but when it comes to filters just two or three are good, rest are useless. Size is pretty good and very easy to use. Loved it!""}","{""category"": ""General Inquiry"", ""priority"": ""Low"", ""routing_queue"": ""Product Team"", ""response_draft"": ""Thank you for your feedback! We're thrilled you're happy with the product and appreciate your suggestion regarding the filters—we'll pass it along to our team for consideration. Appreciate your support!""}","{""is_langchain_root"":""true"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1391,,[],,,[],
7770fa9fa9a9b78f,39f9d27673d0c5436e412d021367904d,,CHAIN,RunnableLambda,08:36.9,08:36.9,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""priority"": ""Medium""}",Medium,"{""tags"":""[\""seq:step:4\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1,,[],,c1797cb7bca2bb90,[],
e34107f43bd040ba,39f9d27673d0c5436e412d021367904d,,CHAIN,PydanticOutputParser,08:36.9,08:36.9,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""content"": ""{\""priority\"": \""Medium\""}"", ""additional_kwargs"": {}, ""response_metadata"": {""token_usage"": {""completion_tokens"": 421, ""prompt_tokens"": 234, ""total_tokens"": 655, ""completion_time"": 1.071335569, ""completion_tokens_details"": {""reasoning_tokens"": 411}, ""prompt_time"": 0.012826745, ""prompt_tokens_details"": null, ""queue_time"": 0.254245636, ""total_time"": 1.084162314}, ""model_name"": ""qwen/qwen3-32b"", ""system_fingerprint"": ""fp_2bfcc54d36"", ""service_tier"": ""on_demand"", ""finish_reason"": ""stop"", ""logprobs"": null, ""model_provider"": ""groq""}, ""type"": ""ai"", ""name"": null, ""id"": ""lc_run--019e9778-7923-79d3-85bf-6de387607d0e-0"", ""tool_calls"": [], ""invalid_tool_calls"": [], ""usage_metadata"": {""input_tokens"": 234, ""output_tokens"": 421, ""total_tokens"": 655, ""output_token_details"": {""reasoning"": 411}}}","{""priority"": ""Medium""}","{""tags"":""[\""seq:step:3\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",1,,[],,c1797cb7bca2bb90,[],
cf7d0816da3c5b7e,39f9d27673d0c5436e412d021367904d,,CHAIN,RunnableLambda,08:36.6,08:36.6,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""response_draft"": ""We're sorry to hear about your experience. We understand your frustration with the boot time and navigation challenges, and our team will investigate to address these issues promptly.""}","We're sorry to hear about your experience. We understand your frustration with the boot time and navigation challenges, and our team will investigate to address these issues promptly.","{""tags"":""[\""seq:step:4\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",0,,[],,51ac7ef3e2c51d2d,[],
339c8db059e171b3,39f9d27673d0c5436e412d021367904d,,CHAIN,PydanticOutputParser,08:36.6,08:36.6,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""content"": ""```json\n{\n  \""response_draft\"": \""We're sorry to hear about your experience. We understand your frustration with the boot time and navigation challenges, and our team will investigate to address these issues promptly.\""\n}\n```"", ""additional_kwargs"": {}, ""response_metadata"": {""token_usage"": {""completion_tokens"": 263, ""prompt_tokens"": 382, ""total_tokens"": 645, ""completion_time"": 0.824681031, ""completion_tokens_details"": {""reasoning_tokens"": 215}, ""prompt_time"": 0.018980295, ""prompt_tokens_details"": null, ""queue_time"": 0.170771742, ""total_time"": 0.843661326}, ""model_name"": ""qwen/qwen3-32b"", ""system_fingerprint"": ""fp_2bfcc54d36"", ""service_tier"": ""on_demand"", ""finish_reason"": ""stop"", ""logprobs"": null, ""model_provider"": ""groq""}, ""type"": ""ai"", ""name"": null, ""id"": ""lc_run--019e9778-792c-77c0-a9e0-6638e8167a9f-0"", ""tool_calls"": [], ""invalid_tool_calls"": [], ""usage_metadata"": {""input_tokens"": 382, ""output_tokens"": 263, ""total_tokens"": 645, ""output_token_details"": {""reasoning"": 215}}}","{""response_draft"": ""We're sorry to hear about your experience. We understand your frustration with the boot time and navigation challenges, and our team will investigate to address these issues promptly.""}","{""tags"":""[\""seq:step:3\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",2,,[],,51ac7ef3e2c51d2d,[],
b8c443e29384d841,39f9d27673d0c5436e412d021367904d,,CHAIN,RunnableLambda,08:36.3,08:36.3,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""routing_queue"": ""Technical Support""}",Technical Support,"{""tags"":""[\""seq:step:4\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",0,,[],,ce236c98a9af15ac,[],
d55aed670c2c97ab,39f9d27673d0c5436e412d021367904d,,CHAIN,PydanticOutputParser,08:36.3,08:36.3,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""content"": ""{  \""routing_queue\"": \""Technical Support\""\n}"", ""additional_kwargs"": {}, ""response_metadata"": {""token_usage"": {""completion_tokens"": 216, ""prompt_tokens"": 250, ""total_tokens"": 466, ""completion_time"": 0.471148026, ""completion_tokens_details"": {""reasoning_tokens"": 201}, ""prompt_time"": 0.011858173, ""prompt_tokens_details"": null, ""queue_time"": 0.254025985, ""total_time"": 0.483006199}, ""model_name"": ""qwen/qwen3-32b"", ""system_fingerprint"": ""fp_2bfcc54d36"", ""service_tier"": ""on_demand"", ""finish_reason"": ""stop"", ""logprobs"": null, ""model_provider"": ""groq""}, ""type"": ""ai"", ""name"": null, ""id"": ""lc_run--019e9778-7928-7b02-ab05-8f9ffbd4a770-0"", ""tool_calls"": [], ""invalid_tool_calls"": [], ""usage_metadata"": {""input_tokens"": 250, ""output_tokens"": 216, ""total_tokens"": 466, ""output_token_details"": {""reasoning"": 201}}}","{""routing_queue"": ""Technical Support""}","{""tags"":""[\""seq:step:3\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",0,,[],,ce236c98a9af15ac,[],
ea36a882a0cc80d0,39f9d27673d0c5436e412d021367904d,,CHAIN,RunnableLambda,08:36.2,08:36.2,,default,,,,DEFAULT,,,,,,,{},{},{},0,"{""category"": ""Product Issue""}",Product Issue,"{""tags"":""[\""seq:step:4\""]"",""scope.attributes.public_key"":""pk-lf-cc79cb22-1171-46c5-a42b-022e6d5c2825"",""scope.version"":""4.7.1"",""scope.name"":""langfuse-sdk"",""resourceAttributes.service.name"":""unknown_service"",""resourceAttributes.telemetry.sdk.version"":""1.38.0"",""resourceAttributes.telemetry.sdk.name"":""opentelemetry"",""resourceAttributes.telemetry.sdk.language"":""python""}",0,,[],,8f6a3495324564b3,[],
